x,y,total_attenuation_dB
83,82.0,62.0
83,83.0,62.3
83,84.0,62.5
83,85.0,62.8
83,86.0,63.0
83,87.0,63.2
83,88.0,63.5
83,89.0,63.7
83,90.0,63.9
83,91.0,64.1
83,92.0,64.3
83,93.0,64.5
83,94.0,64.7
83,95.0,64.9
83,96.0,65.1
83,97.0,65.2
83,98.0,65.4
83,99.0,65.6
84,0.0,70.8
84,1.0,70.6
84,2.0,70.4
84,3.0,70.3
84,4.0,70.1
84,5.0,69.9
84,6.0,69.7
84,7.0,69.5
84,8.0,69.3
84,9.0,69.1
84,10.0,63.9
84,11.0,63.7
84,12.0,63.5
84,13.0,63.3
84,14.0,63.1
84,15.0,62.8
84,16.0,62.6
84,17.0,62.4
84,18.0,62.1
84,19.0,61.8
84,20.0,61.6
84,21.0,61.3
84,22.0,61.0
84,23.0,60.8
84,24.0,60.5
84,25.0,60.2
84,26.0,59.8
84,27.0,59.5
84,28.0,59.2
84,29.0,58.8
84,30.0,58.5
84,31.0,58.1
84,32.0,57.7
84,33.0,57.4
84,34.0,56.9
84,35.0,56.5
84,36.0,56.1
84,37.0,55.6
84,38.0,55.2
84,39.0,54.7
84,40.0,54.2
84,41.0,53.8
84,42.0,53.3
84,43.0,52.8
84,44.0,52.4
84,45.0,51.9
84,46.0,51.5
84,47.0,51.2
84,48.0,51.0
84,49.0,50.8
84,50.0,50.8
84,51.0,50.8
84,52.0,51.0
84,53.0,51.2
84,54.0,51.5
84,55.0,51.9
84,56.0,52.4
84,57.0,52.8
84,58.0,53.3
84,59.0,53.8
84,60.0,54.2
84,61.0,54.7
84,62.0,55.2
84,63.0,55.6
84,64.0,56.1
84,65.0,56.5
84,66.0,56.9
84,67.0,57.4
84,68.0,57.7
84,69.0,58.1
84,70.0,58.5
84,71.0,58.8
84,72.0,59.2
84,73.0,59.5
84,74.0,59.8
84,75.0,60.2
84,76.0,60.5
84,77.0,60.8
84,78.0,61.0
84,79.0,61.3
84,80.0,61.6
84,81.0,61.8
84,82.0,62.1
84,83.0,62.4
84,84.0,62.6
84,85.0,62.8
84,86.0,63.1
84,87.0,63.3
84,88.0,63.5
84,89.0,63.7
84,90.0,63.9
84,91.0,64.1
84,92.0,64.3
84,93.0,64.5
84,94.0,64.7
84,95.0,64.9
84,96.0,65.1
84,97.0,65.3
84,98.0,65.4
84,99.0,65.6
85,0.0,70.8
85,1.0,70.7
85,2.0,70.5
85,3.0,70.3
85,4.0,70.1
85,5.0,69.9
85,6.0,64.8
85,7.0,64.6
85,8.0,64.4
85,9.0,64.2
85,10.0,64.0
85,11.0,63.8
85,12.0,63.6
85,13.0,63.3
85,14.0,63.1
85,15.0,62.9
85,16.0,62.7
85,17.0,62.4
85,18.0,62.2
85,19.0,61.9
85,20.0,61.7
85,21.0,61.4
85,22.0,61.1
85,23.0,60.9
85,24.0,60.6
85,25.0,60.3
85,26.0,60.0
85,27.0,59.7
85,28.0,59.3
85,29.0,59.0
85,30.0,58.7
85,31.0,58.3
85,32.0,57.9
85,33.0,57.6
85,34.0,57.2
85,35.0,56.8
85,36.0,56.4
85,37.0,56.0
85,38.0,55.5
85,39.0,55.1
85,40.0,54.7
85,41.0,54.2
85,42.0,53.8
85,43.0,53.4
85,44.0,53.0
85,45.0,52.6
85,46.0,52.3
85,47.0,52.0
85,48.0,51.8
85,49.0,51.7
85,50.0,51.7
85,51.0,51.7
85,52.0,51.8
85,53.0,52.0
85,54.0,52.3
85,55.0,52.6
85,56.0,53.0
85,57.0,53.4
85,58.0,53.8
85,59.0,54.2
85,60.0,54.7
85,61.0,55.1
85,62.0,55.5
85,63.0,56.0
85,64.0,56.4
85,65.0,56.8
85,66.0,57.2
85,67.0,57.6
85,68.0,57.9
85,69.0,58.3
85,70.0,58.7
85,71.0,59.0
85,72.0,59.3
85,73.0,59.7
85,74.0,60.0
85,75.0,60.3
85,76.0,60.6
85,77.0,60.9
85,78.0,61.1
85,79.0,61.4
85,80.0,61.7
85,81.0,61.9
85,82.0,62.2
85,83.0,62.4
85,84.0,62.7
85,85.0,62.9
85,86.0,63.1
85,87.0,63.3
85,88.0,63.6
85,89.0,63.8
85,90.0,64.0
85,91.0,64.2
85,92.0,64.4
85,93.0,64.6
85,94.0,64.8
85,95.0,64.9
85,96.0,65.1
85,97.0,65.3
85,98.0,65.5
85,99.0,65.7
86,0.0,70.9
86,1.0,65.7
86,2.0,65.5
86,3.0,65.3
86,4.0,65.2
86,5.0,65.0
86,6.0,64.8
86,7.0,64.6
86,8.0,64.4
86,9.0,64.2
86,10.0,64.0
86,11.0,63.8
86,12.0,63.6
86,13.0,63.4
86,14.0,63.2
86,15.0,63.0
86,16.0,62.7
86,17.0,62.5
86,18.0,62.3
86,19.0,62.0
86,20.0,61.8
86,21.0,61.5
86,22.0,61.2
86,23.0,61.0
86,24.0,60.7
86,25.0,60.4
86,26.0,60.1
86,27.0,59.8
86,28.0,59.5
86,29.0,59.2
86,30.0,58.8
86,31.0,58.5
86,32.0,58.2
86,33.0,57.8
86,34.0,57.4
86,35.0,57.1
86,36.0,56.7
86,37.0,56.3
86,38.0,55.9
86,39.0,55.5
86,40.0,55.1
86,41.0,54.7
86,42.0,54.3
86,43.0,54.0
86,44.0,53.6
86,45.0,53.3
86,46.0,53.0
86,47.0,52.8
86,48.0,52.6
86,49.0,52.5
86,50.0,52.5
86,51.0,52.5
86,52.0,52.6
86,53.0,52.8
86,54.0,53.0
86,55.0,53.3
86,56.0,53.6
86,57.0,54.0
86,58.0,54.3
86,59.0,54.7
86,60.0,55.1
86,61.0,55.5
86,62.0,55.9
86,63.0,56.3
86,64.0,56.7
86,65.0,57.1
86,66.0,57.4
86,67.0,57.8
86,68.0,58.2
86,69.0,58.5
86,70.0,58.8
86,71.0,59.2
86,72.0,59.5
86,73.0,59.8
86,74.0,60.1
86,75.0,60.4
86,76.0,60.7
86,77.0,61.0
86,78.0,61.2
86,79.0,61.5
86,80.0,61.8
86,81.0,62.0
86,82.0,62.3
86,83.0,62.5
86,84.0,62.7
86,85.0,63.0
86,86.0,63.2
86,87.0,63.4
86,88.0,63.6
86,89.0,63.8
86,90.0,64.0
86,91.0,64.2
86,92.0,64.4
86,93.0,64.6
86,94.0,64.8
86,95.0,65.0
86,96.0,65.2
86,97.0,65.3
86,98.0,65.5
86,99.0,65.7
87,0.0,65.9
87,1.0,65.7
87,2.0,65.6
87,3.0,65.4
87,4.0,65.2
87,5.0,65.0
87,6.0,64.9
87,7.0,64.7
87,8.0,64.5
87,9.0,64.3
87,10.0,64.1
87,11.0,63.9
87,12.0,63.7
87,13.0,63.5
87,14.0,63.3
87,15.0,63.0
87,16.0,62.8
87,17.0,62.6
87,18.0,62.3
87,19.0,62.1
87,20.0,61.9
87,21.0,61.6
87,22.0,61.3
87,23.0,61.1
87,24.0,60.8
87,25.0,60.5
87,26.0,60.2
87,27.0,60.0
87,28.0,59.6
87,29.0,59.3
87,30.0,59.0
87,31.0,58.7
87,32.0,58.4
87,33.0,58.0
87,34.0,57.7
87,35.0,57.3
87,36.0,57.0
87,37.0,56.6
87,38.0,56.3
87,39.0,55.9
87,40.0,55.5
87,41.0,55.2
87,42.0,54.9
87,43.0,54.5
87,44.0,54.2
87,45.0,53.9
87,46.0,53.7
87,47.0,53.5
87,48.0,53.4
87,49.0,53.3
87,50.0,53.3
87,51.0,53.3
87,52.0,53.4
87,53.0,53.5
87,54.0,53.7
87,55.0,53.9
87,56.0,54.2
87,57.0,54.5
87,58.0,54.9
87,59.0,55.2
87,60.0,55.5
87,61.0,55.9
87,62.0,56.3
87,63.0,56.6
87,64.0,57.0
87,65.0,57.3
87,66.0,57.7
87,67.0,58.0
87,68.0,58.4
87,69.0,58.7
87,70.0,59.0
87,71.0,59.3
87,72.0,59.6
87,73.0,60.0
87,74.0,60.2
87,75.0,60.5
87,76.0,60.8
87,77.0,61.1
87,78.0,61.3
87,79.0,61.6
87,80.0,61.9
87,81.0,62.1
87,82.0,62.3
87,83.0,62.6
87,84.0,62.8
87,85.0,63.0
87,86.0,63.3
87,87.0,63.5
87,88.0,63.7
87,89.0,63.9
87,90.0,64.1
87,91.0,64.3
87,92.0,64.5
87,93.0,64.7
87,94.0,64.9
87,95.0,65.0
87,96.0,65.2
87,97.0,65.4
87,98.0,65.6
87,99.0,65.7
88,0.0,65.9
88,1.0,65.8
88,2.0,65.6
88,3.0,65.4
88,4.0,65.3
88,5.0,65.1
88,6.0,64.9
88,7.0,64.7
88,8.0,64.5
88,9.0,64.3
88,10.0,64.1
88,11.0,63.9
88,12.0,63.7
88,13.0,63.5
88,14.0,63.3
88,15.0,63.1
88,16.0,62.9
88,17.0,62.7
88,18.0,62.4
88,19.0,62.2
88,20.0,62.0
88,21.0,61.7
88,22.0,61.5
88,23.0,61.2
88,24.0,60.9
88,25.0,60.7
88,26.0,60.4
88,27.0,60.1
88,28.0,59.8
88,29.0,59.5
88,30.0,59.2
88,31.0,58.9
88,32.0,58.6
88,33.0,58.3
88,34.0,58.0
88,35.0,57.6
88,36.0,57.3
88,37.0,57.0
88,38.0,56.6
88,39.0,56.3
88,40.0,56.0
88,41.0,55.6
88,42.0,55.3
88,43.0,55.1
88,44.0,54.8
88,45.0,54.5
88,46.0,54.3
88,47.0,54.2
88,48.0,54.1
88,49.0,54.0
88,50.0,53.9
88,51.0,54.0
88,52.0,54.1
88,53.0,54.2
88,54.0,54.3
88,55.0,54.5
88,56.0,54.8
88,57.0,55.1
88,58.0,55.3
88,59.0,55.6
88,60.0,56.0
88,61.0,56.3
88,62.0,56.6
88,63.0,57.0
88,64.0,57.3
88,65.0,57.6
88,66.0,58.0
88,67.0,58.3
88,68.0,58.6
88,69.0,58.9
88,70.0,59.2
88,71.0,59.5
88,72.0,59.8
88,73.0,60.1
88,74.0,60.4
88,75.0,60.7
88,76.0,60.9
88,77.0,61.2
88,78.0,61.5
88,79.0,61.7
88,80.0,62.0
88,81.0,62.2
88,82.0,62.4
88,83.0,62.7
88,84.0,62.9
88,85.0,63.1
88,86.0,63.3
88,87.0,63.5
88,88.0,63.7
88,89.0,63.9
88,90.0,64.1
88,91.0,64.3
88,92.0,64.5
88,93.0,64.7
88,94.0,64.9
88,95.0,65.1
88,96.0,65.3
88,97.0,65.4
88,98.0,65.6
88,99.0,65.8
89,0.0,66.0
89,1.0,65.8
89,2.0,65.6
89,3.0,65.5
89,4.0,65.3
89,5.0,65.1
89,6.0,65.0
89,7.0,64.8
89,8.0,64.6
89,9.0,64.4
89,10.0,64.2
89,11.0,64.0
89,12.0,63.8
89,13.0,63.6
89,14.0,63.4
89,15.0,63.2
89,16.0,63.0
89,17.0,62.8
89,18.0,62.5
89,19.0,62.3
89,20.0,62.1
89,21.0,61.8
89,22.0,61.6
89,23.0,61.3
89,24.0,61.1
89,25.0,60.8
89,26.0,60.5
89,27.0,60.3
89,28.0,60.0
89,29.0,59.7
89,30.0,59.4
89,31.0,59.1
89,32.0,58.8
89,33.0,58.5
89,34.0,58.2
89,35.0,57.9
89,36.0,57.6
89,37.0,57.3
89,38.0,57.0
89,39.0,56.7
89,40.0,56.4
89,41.0,56.1
89,42.0,55.8
89,43.0,55.6
89,44.0,55.3
89,45.0,55.1
89,46.0,54.9
89,47.0,54.8
89,48.0,54.7
89,49.0,54.6
89,50.0,54.6
89,51.0,54.6
89,52.0,54.7
89,53.0,54.8
89,54.0,54.9
89,55.0,55.1
89,56.0,55.3
89,57.0,55.6
89,58.0,55.8
89,59.0,56.1
89,60.0,56.4
89,61.0,56.7
89,62.0,57.0
89,63.0,57.3
89,64.0,57.6
89,65.0,57.9
89,66.0,58.2
89,67.0,58.5
89,68.0,58.8
89,69.0,59.1
89,70.0,59.4
89,71.0,59.7
89,72.0,60.0
89,73.0,60.3
89,74.0,60.5
89,75.0,60.8
89,76.0,61.1
89,77.0,61.3
89,78.0,61.6
89,79.0,61.8
89,80.0,62.1
89,81.0,62.3
89,82.0,62.5
89,83.0,62.8
89,84.0,63.0
89,85.0,63.2
89,86.0,63.4
89,87.0,63.6
89,88.0,63.8
89,89.0,64.0
89,90.0,64.2
89,91.0,64.4
89,92.0,64.6
89,93.0,64.8
89,94.0,65.0
89,95.0,65.1
89,96.0,65.3
89,97.0,65.5
89,98.0,65.6
89,99.0,65.8
90,0.0,66.0
90,1.0,65.9
90,2.0,65.7
90,3.0,65.5
90,4.0,65.4
90,5.0,65.2
90,6.0,65.0
90,7.0,64.8
90,8.0,64.7
90,9.0,64.5
90,10.0,64.3
90,11.0,64.1
90,12.0,63.9
90,13.0,63.7
90,14.0,63.5
90,15.0,63.3
90,16.0,63.1
90,17.0,62.9
90,18.0,62.6
90,19.0,62.4
90,20.0,62.2
90,21.0,61.9
90,22.0,61.7
90,23.0,61.5
90,24.0,61.2
90,25.0,61.0
90,26.0,60.7
90,27.0,60.4
90,28.0,60.2
90,29.0,59.9
90,30.0,59.6
90,31.0,59.3
90,32.0,59.1
90,33.0,58.8
90,34.0,58.5
90,35.0,58.2
90,36.0,57.9
90,37.0,57.6
90,38.0,57.3
90,39.0,57.1
90,40.0,56.8
90,41.0,56.5
90,42.0,56.3
90,43.0,56.0
90,44.0,55.8
90,45.0,55.6
90,46.0,55.5
90,47.0,55.4
90,48.0,55.3
90,49.0,55.2
90,50.0,55.2
90,51.0,55.2
90,52.0,55.3
90,53.0,55.4
90,54.0,55.5
90,55.0,55.6
90,56.0,55.8
90,57.0,56.0
90,58.0,56.3
90,59.0,56.5
90,60.0,56.8
90,61.0,57.1
90,62.0,57.3
90,63.0,57.6
90,64.0,57.9
90,65.0,58.2
90,66.0,58.5
90,67.0,58.8
90,68.0,59.1
90,69.0,59.3
90,70.0,59.6
90,71.0,59.9
90,72.0,60.2
90,73.0,60.4
90,74.0,60.7
90,75.0,61.0
90,76.0,61.2
90,77.0,61.5
90,78.0,61.7
90,79.0,61.9
90,80.0,62.2
90,81.0,62.4
90,82.0,62.6
90,83.0,62.9
90,84.0,63.1
90,85.0,63.3
90,86.0,63.5
90,87.0,63.7
90,88.0,63.9
90,89.0,64.1
90,90.0,64.3
90,91.0,64.5
90,92.0,64.7
90,93.0,64.8
90,94.0,65.0
90,95.0,65.2
90,96.0,65.4
90,97.0,65.5
90,98.0,65.7
90,99.0,65.9
91,0.0,66.1
91,1.0,65.9
91,2.0,65.8
91,3.0,65.6
91,4.0,65.4
91,5.0,65.3
91,6.0,65.1
91,7.0,64.9
91,8.0,64.7
91,9.0,64.5
91,10.0,64.4
91,11.0,64.2
91,12.0,64.0
91,13.0,63.8
91,14.0,63.6
91,15.0,63.4
91,16.0,63.2
91,17.0,63.0
91,18.0,62.7
91,19.0,62.5
91,20.0,62.3
91,21.0,62.1
91,22.0,61.8
91,23.0,61.6
91,24.0,61.4
91,25.0,61.1
91,26.0,60.9
91,27.0,60.6
91,28.0,60.4
91,29.0,60.1
91,30.0,59.8
91,31.0,59.6
91,32.0,59.3
91,33.0,59.0
91,34.0,58.8
91,35.0,58.5
91,36.0,58.2
91,37.0,58.0
91,38.0,57.7
91,39.0,57.4
91,40.0,57.2
91,41.0,56.9
91,42.0,56.7
91,43.0,56.5
91,44.0,56.3
91,45.0,56.2
91,46.0,56.0
91,47.0,55.9
91,48.0,55.8
91,49.0,55.8
91,50.0,55.8
91,51.0,55.8
91,52.0,55.8
91,53.0,55.9
91,54.0,56.0
91,55.0,56.2
91,56.0,56.3
91,57.0,56.5
91,58.0,56.7
91,59.0,56.9
91,60.0,57.2
91,61.0,57.4
91,62.0,57.7
91,63.0,58.0
91,64.0,58.2
91,65.0,58.5
91,66.0,58.8
91,67.0,59.0
91,68.0,59.3
91,69.0,59.6
91,70.0,59.8
91,71.0,60.1
91,72.0,60.4
91,73.0,60.6
91,74.0,60.9
91,75.0,61.1
91,76.0,61.4
91,77.0,61.6
91,78.0,61.8
91,79.0,62.1
91,80.0,62.3
91,81.0,62.5
91,82.0,62.7
91,83.0,63.0
91,84.0,63.2
91,85.0,63.4
91,86.0,63.6
91,87.0,63.8
91,88.0,64.0
91,89.0,64.2
91,90.0,64.4
91,91.0,64.5
91,92.0,64.7
91,93.0,64.9
91,94.0,65.1
91,95.0,65.3
91,96.0,65.4
91,97.0,65.6
91,98.0,65.8
91,99.0,65.9
92,0.0,66.1
92,1.0,66.0
92,2.0,65.8
92,3.0,65.6
92,4.0,65.5
92,5.0,65.3
92,6.0,65.1
92,7.0,65.0
92,8.0,64.8
92,9.0,64.6
92,10.0,64.4
92,11.0,64.2
92,12.0,64.1
92,13.0,63.9
92,14.0,63.7
92,15.0,63.5
92,16.0,63.3
92,17.0,63.1
92,18.0,62.9
92,19.0,62.6
92,20.0,62.4
92,21.0,62.2
92,22.0,62.0
92,23.0,61.7
92,24.0,61.5
92,25.0,61.3
92,26.0,61.0
92,27.0,60.8
92,28.0,60.6
92,29.0,60.3
92,30.0,60.1
92,31.0,59.8
92,32.0,59.5
92,33.0,59.3
92,34.0,59.0
92,35.0,58.8
92,36.0,58.5
92,37.0,58.3
92,38.0,58.0
92,39.0,57.8
92,40.0,57.6
92,41.0,57.4
92,42.0,57.1
92,43.0,57.0
92,44.0,56.8
92,45.0,56.6
92,46.0,56.5
92,47.0,56.4
92,48.0,56.3
92,49.0,56.3
92,50.0,56.3
92,51.0,56.3
92,52.0,56.3
92,53.0,56.4
92,54.0,56.5
92,55.0,56.6
92,56.0,56.8
92,57.0,57.0
92,58.0,57.1
92,59.0,57.4
92,60.0,57.6
92,61.0,57.8
92,62.0,58.0
92,63.0,58.3
92,64.0,58.5
92,65.0,58.8
92,66.0,59.0
92,67.0,59.3
92,68.0,59.5
92,69.0,59.8
92,70.0,60.1
92,71.0,60.3
92,72.0,60.6
92,73.0,60.8
92,74.0,61.0
92,75.0,61.3
92,76.0,61.5
92,77.0,61.7
92,78.0,62.0
92,79.0,62.2
92,80.0,62.4
92,81.0,62.6
92,82.0,62.9
92,83.0,63.1
92,84.0,63.3
92,85.0,63.5
92,86.0,63.7
92,87.0,63.9
92,88.0,64.1
92,89.0,64.2
92,90.0,64.4
92,91.0,64.6
92,92.0,64.8
92,93.0,65.0
92,94.0,65.1
92,95.0,65.3
92,96.0,65.5
92,97.0,65.6
92,98.0,65.8
92,99.0,66.0
93,0.0,66.2
93,1.0,66.0
93,2.0,65.9
93,3.0,65.7
93,4.0,65.5
93,5.0,65.4
93,6.0,65.2
93,7.0,65.0
93,8.0,64.9
93,9.0,64.7
93,10.0,64.5
93,11.0,64.3
93,12.0,64.1
93,13.0,64.0
93,14.0,63.8
93,15.0,63.6
93,16.0,63.4
93,17.0,63.2
93,18.0,63.0
93,19.0,62.8
93,20.0,62.5
93,21.0,62.3
93,22.0,62.1
93,23.0,61.9
93,24.0,61.7
93,25.0,61.4
93,26.0,61.2
93,27.0,61.0
93,28.0,60.7
93,29.0,60.5
93,30.0,60.3
93,31.0,60.0
93,32.0,59.8
93,33.0,59.5
93,34.0,59.3
93,35.0,59.1
93,36.0,58.8
93,37.0,58.6
93,38.0,58.4
93,39.0,58.2
93,40.0,57.9
93,41.0,57.7
93,42.0,57.6
93,43.0,57.4
93,44.0,57.2
93,45.0,57.1
93,46.0,57.0
93,47.0,56.9
93,48.0,56.8
93,49.0,56.8
93,50.0,56.8
93,51.0,56.8
93,52.0,56.8
93,53.0,56.9
93,54.0,57.0
93,55.0,57.1
93,56.0,57.2
93,57.0,57.4
93,58.0,57.6
93,59.0,57.7
93,60.0,57.9
93,61.0,58.2
93,62.0,58.4
93,63.0,58.6
93,64.0,58.8
93,65.0,59.1
93,66.0,59.3
93,67.0,59.5
93,68.0,59.8
93,69.0,60.0
93,70.0,60.3
93,71.0,60.5
93,72.0,60.7
93,73.0,61.0
93,74.0,61.2
93,75.0,61.4
93,76.0,61.7
93,77.0,61.9
93,78.0,62.1
93,79.0,62.3
93,80.0,62.5
93,81.0,62.8
93,82.0,63.0
93,83.0,63.2
93,84.0,63.4
93,85.0,63.6
93,86.0,63.8
93,87.0,64.0
93,88.0,64.1
93,89.0,64.3
93,90.0,64.5
93,91.0,64.7
93,92.0,64.9
93,93.0,65.0
93,94.0,65.2
93,95.0,65.4
93,96.0,65.5
93,97.0,65.7
93,98.0,65.9
93,99.0,66.0
94,0.0,66.2
94,1.0,66.1
94,2.0,65.9
94,3.0,65.8
94,4.0,65.6
94,5.0,65.4
94,6.0,65.3
94,7.0,65.1
94,8.0,64.9
94,9.0,64.8
94,10.0,64.6
94,11.0,64.4
94,12.0,64.2
94,13.0,64.1
94,14.0,63.9
94,15.0,63.7
94,16.0,63.5
94,17.0,63.3
94,18.0,63.1
94,19.0,62.9
94,20.0,62.7
94,21.0,62.5
94,22.0,62.3
94,23.0,62.0
94,24.0,61.8
94,25.0,61.6
94,26.0,61.4
94,27.0,61.2
94,28.0,60.9
94,29.0,60.7
94,30.0,60.5
94,31.0,60.3
94,32.0,60.0
94,33.0,59.8
94,34.0,59.6
94,35.0,59.3
94,36.0,59.1
94,37.0,58.9
94,38.0,58.7
94,39.0,58.5
94,40.0,58.3
94,41.0,58.1
94,42.0,58.0
94,43.0,57.8
94,44.0,57.7
94,45.0,57.5
94,46.0,57.4
94,47.0,57.4
94,48.0,57.3
94,49.0,57.3
94,50.0,57.2
94,51.0,57.3
94,52.0,57.3
94,53.0,57.4
94,54.0,57.4
94,55.0,57.5
94,56.0,57.7
94,57.0,57.8
94,58.0,58.0
94,59.0,58.1
94,60.0,58.3
94,61.0,58.5
94,62.0,58.7
94,63.0,58.9
94,64.0,59.1
94,65.0,59.3
94,66.0,59.6
94,67.0,59.8
94,68.0,60.0
94,69.0,60.3
94,70.0,60.5
94,71.0,60.7
94,72.0,60.9
94,73.0,61.2
94,74.0,61.4
94,75.0,61.6
94,76.0,61.8
94,77.0,62.0
94,78.0,62.3
94,79.0,62.5
94,80.0,62.7
94,81.0,62.9
94,82.0,63.1
94,83.0,63.3
94,84.0,63.5
94,85.0,63.7
94,86.0,63.9
94,87.0,64.1
94,88.0,64.2
94,89.0,64.4
94,90.0,64.6
94,91.0,64.8
94,92.0,64.9
94,93.0,65.1
94,94.0,65.3
94,95.0,65.4
94,96.0,65.6
94,97.0,65.8
94,98.0,65.9
94,99.0,66.1
95,0.0,66.3
95,1.0,66.1
95,2.0,66.0
95,3.0,65.8
95,4.0,65.7
95,5.0,65.5
95,6.0,65.4
95,7.0,65.2
95,8.0,65.0
95,9.0,64.9
95,10.0,64.7
95,11.0,64.5
95,12.0,64.3
95,13.0,64.1
95,14.0,64.0
95,15.0,63.8
95,16.0,63.6
95,17.0,63.4
95,18.0,63.2
95,19.0,63.0
95,20.0,62.8
95,21.0,62.6
95,22.0,62.4
95,23.0,62.2
95,24.0,62.0
95,25.0,61.8
95,26.0,61.6
95,27.0,61.4
95,28.0,61.1
95,29.0,60.9
95,30.0,60.7
95,31.0,60.5
95,32.0,60.3
95,33.0,60.1
95,34.0,59.8
95,35.0,59.6
95,36.0,59.4
95,37.0,59.2
95,38.0,59.0
95,39.0,58.8
95,40.0,58.7
95,41.0,58.5
95,42.0,58.3
95,43.0,58.2
95,44.0,58.1
95,45.0,58.0
95,46.0,57.9
95,47.0,57.8
95,48.0,57.7
95,49.0,57.7
95,50.0,57.7
95,51.0,57.7
95,52.0,57.7
95,53.0,57.8
95,54.0,57.9
95,55.0,58.0
95,56.0,58.1
95,57.0,58.2
95,58.0,58.3
95,59.0,58.5
95,60.0,58.7
95,61.0,58.8
95,62.0,59.0
95,63.0,59.2
95,64.0,59.4
95,65.0,59.6
95,66.0,59.8
95,67.0,60.1
95,68.0,60.3
95,69.0,60.5
95,70.0,60.7
95,71.0,60.9
95,72.0,61.1
95,73.0,61.4
95,74.0,61.6
95,75.0,61.8
95,76.0,62.0
95,77.0,62.2
95,78.0,62.4
95,79.0,62.6
95,80.0,62.8
95,81.0,63.0
95,82.0,63.2
95,83.0,63.4
95,84.0,63.6
95,85.0,63.8
95,86.0,64.0
95,87.0,64.1
95,88.0,64.3
95,89.0,64.5
95,90.0,64.7
95,91.0,64.9
95,92.0,65.0
95,93.0,65.2
95,94.0,65.4
95,95.0,65.5
95,96.0,65.7
95,97.0,65.8
95,98.0,66.0
95,99.0,66.1
96,0.0,66.4
96,1.0,66.2
96,2.0,66.1
96,3.0,65.9
96,4.0,65.7
96,5.0,65.6
96,6.0,65.4
96,7.0,65.3
96,8.0,65.1
96,9.0,64.9
96,10.0,64.8
96,11.0,64.6
96,12.0,64.4
96,13.0,64.2
96,14.0,64.1
96,15.0,63.9
96,16.0,63.7
96,17.0,63.5
96,18.0,63.3
96,19.0,63.1
96,20.0,62.9
96,21.0,62.7
96,22.0,62.6
96,23.0,62.4
96,24.0,62.2
96,25.0,61.9
96,26.0,61.7
96,27.0,61.5
96,28.0,61.3
96,29.0,61.1
96,30.0,60.9
96,31.0,60.7
96,32.0,60.5
96,33.0,60.3
96,34.0,60.1
96,35.0,59.9
96,36.0,59.7
96,37.0,59.5
96,38.0,59.3
96,39.0,59.2
96,40.0,59.0
96,41.0,58.8
96,42.0,58.7
96,43.0,58.6
96,44.0,58.5
96,45.0,58.4
96,46.0,58.3
96,47.0,58.2
96,48.0,58.2
96,49.0,58.1
96,50.0,58.1
96,51.0,58.1
96,52.0,58.2
96,53.0,58.2
96,54.0,58.3
96,55.0,58.4
96,56.0,58.5
96,57.0,58.6
96,58.0,58.7
96,59.0,58.8
96,60.0,59.0
96,61.0,59.2
96,62.0,59.3
96,63.0,59.5
96,64.0,59.7
96,65.0,59.9
96,66.0,60.1
96,67.0,60.3
96,68.0,60.5
96,69.0,60.7
96,70.0,60.9
96,71.0,61.1
96,72.0,61.3
96,73.0,61.5
96,74.0,61.7
96,75.0,61.9
96,76.0,62.2
96,77.0,62.4
96,78.0,62.6
96,79.0,62.7
96,80.0,62.9
96,81.0,63.1
96,82.0,63.3
96,83.0,63.5
96,84.0,63.7
96,85.0,63.9
96,86.0,64.1
96,87.0,64.2
96,88.0,64.4
96,89.0,64.6
96,90.0,64.8
96,91.0,64.9
96,92.0,65.1
96,93.0,65.3
96,94.0,65.4
96,95.0,65.6
96,96.0,65.7
96,97.0,65.9
96,98.0,66.1
96,99.0,66.2
97,0.0,66.4
97,1.0,66.3
97,2.0,66.1
97,3.0,66.0
97,4.0,65.8
97,5.0,65.7
97,6.0,65.5
97,7.0,65.3
97,8.0,65.2
97,9.0,65.0
97,10.0,64.9
97,11.0,64.7
97,12.0,64.5
97,13.0,64.3
97,14.0,64.2
97,15.0,64.0
97,16.0,63.8
97,17.0,63.6
97,18.0,63.5
97,19.0,63.3
97,20.0,63.1
97,21.0,62.9
97,22.0,62.7
97,23.0,62.5
97,24.0,62.3
97,25.0,62.1
97,26.0,61.9
97,27.0,61.7
97,28.0,61.5
97,29.0,61.3
97,30.0,61.1
97,31.0,60.9
97,32.0,60.7
97,33.0,60.6
97,34.0,60.4
97,35.0,60.2
97,36.0,60.0
97,37.0,59.8
97,38.0,59.6
97,39.0,59.5
97,40.0,59.3
97,41.0,59.2
97,42.0,59.1
97,43.0,58.9
97,44.0,58.8
97,45.0,58.7
97,46.0,58.7
97,47.0,58.6
97,48.0,58.6
97,49.0,58.5
97,50.0,58.5
97,51.0,58.5
97,52.0,58.6
97,53.0,58.6
97,54.0,58.7
97,55.0,58.7
97,56.0,58.8
97,57.0,58.9
97,58.0,59.1
97,59.0,59.2
97,60.0,59.3
97,61.0,59.5
97,62.0,59.6
97,63.0,59.8
97,64.0,60.0
97,65.0,60.2
97,66.0,60.4
97,67.0,60.6
97,68.0,60.7
97,69.0,60.9
97,70.0,61.1
97,71.0,61.3
97,72.0,61.5
97,73.0,61.7
97,74.0,61.9
97,75.0,62.1
97,76.0,62.3
97,77.0,62.5
97,78.0,62.7
97,79.0,62.9
